theme,ticker,company_name,sector,industry,bucket_type,bucket_weight,theme_attention_score,theme_adjusted_confidence,theme_narrative_type,theme_log_change_7d_30d,theme_news_count_7d,ticker_total_news_7d,theme_news_share_7d,matched_item_count,source_breadth_7d,price_data_ok,last_price,price_return_5d,price_return_1m,price_return_3m,relative_return_1m_spy,volume_change_20d,distance_from_52w_high,price_state,theme_news_share_pct,theme_news_count_pct,matched_item_count_pct,bucket_weight_pct,source_breadth_pct,momentum_1m_pct,relative_strength_pct,volume_spike_pct,overextension_pct,near_high_risk_pct,exposure_score,purity_score,confirmation_score,risk_penalty,beneficiary_score,beneficiary_tier
AI Infrastructure,NVDA,NVIDIA Corporation Common Stock,Technology,Semiconductors,pure_play,1.0,39.78125,very_high,sustained_narrative,-0.2105705870290629,14,170,0.08235294117647059,13,3,True,197.25,-7.468217059479498,11.039180746301147,9.382658259916422,1.2930630270799224,-13.323614139915163,-8.93772243008173,neutral,95.0,100.0,100.0,87.5,95.0,30.0,30.0,60.0,30.0,40.0,95.75,90.0,49.0,23.5,68.35000000000001,Tier 1: Direct Beneficiary
AI Infrastructure,AMD,Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors,pure_play,1.0,39.78125,very_high,sustained_narrative,-0.2105705870290629,4,159,0.025157232704402517,2,3,True,354.3070068359375,9.621303859098497,60.91698547636004,46.341334906753495,51.170867757138815,-8.390992658362418,-1.7287961283796838,overheated,80.0,90.0,87.5,87.5,95.0,95.0,95.0,75.0,95.0,60.0,85.5,87.5,91.0,87.75,61.275000000000006,Watch Only: Price Extended
AI Infrastructure,AVGO,Broadcom Inc. Common Stock,Technology,Semiconductors,pure_play,1.0,39.78125,very_high,sustained_narrative,-0.2105705870290629,4,45,0.08888888888888889,3,1,True,428.2300109863281,7.103025127638718,36.19248193917992,33.9644568766349,26.446364219958696,-36.504910361507015,0.0,overheated,100.0,90.0,95.0,87.5,70.0,75.0,75.0,20.0,75.0,85.0,94.0,89.0,63.0,85.0,58.599999999999994,Watch Only: Price Extended
AI Infrastructure,MU,Micron Technology Inc. Common Stock,Technology,Semiconductors,enabler,0.8,39.78125,very_high,sustained_narrative,-0.2105705870290629,3,85,0.03529411764705882,2,3,True,639.1900024414062,26.75047921050919,69.20531181635165,52.45529714110897,59.45919409713043,-11.618543488574796,0.0,overheated,90.0,77.5,87.5,57.49999999999999,95.0,100.0,100.0,70.0,100.0,85.0,79.875,63.5,93.0,96.25,51.825,Watch Only: Price Extended
AI Infrastructure,ASML,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components,pure_play,1.0,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,20,0.0,0,0,True,1438.3773193359375,3.8869574785255434,10.545091324200918,3.405763022464847,0.7989736049796932,-37.67862103464975,-5.5676685113123074,neutral,30.0,30.0,40.0,87.5,30.0,25.0,25.0,15.0,25.0,45.0,43.5,78.0,24.0,22.5,38.400000000000006,Watch Only
AI Infrastructure,META,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,39.78125,very_high,sustained_narrative,-0.2105705870290629,2,307,0.006514657980456026,0,2,True,604.0700073242188,-10.020260499934764,5.41865671959747,-12.59401341573938,-4.327460999623755,53.910121970906054,-23.355860702903808,neutral,70.0,70.0,40.0,27.500000000000004,85.0,15.0,15.0,100.0,15.0,30.0,55.5,30.000000000000004,46.0,14.25,38.35,Watch Only
AI Infrastructure,ORCL,Oracle Corporation Common Stock,Technology,Computer Software: Prepackaged Software,adopter,0.55,39.78125,very_high,sustained_narrative,-0.2105705870290629,3,126,0.023809523809523808,0,1,True,182.64999389648438,10.056632024239743,25.93646316767584,18.502562177426118,16.190345448454615,-29.19747598406498,-43.930997675671534,confirming,75.0,77.5,40.0,27.500000000000004,70.0,45.0,45.0,30.0,45.0,15.0,59.125,30.000000000000004,47.0,24.0,38.10000000000001,Watch Only
AI Infrastructure,ARM,Arm Holdings plc American Depositary Shares,Technology,Semiconductors,pure_play,1.0,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,0,0.0,0,0,True,207.1199951171875,4.263781264003863,39.22160998117805,98.10615884406249,29.475492261956823,-33.81718815625473,-11.79251425804243,overheated,30.0,30.0,40.0,87.5,30.0,85.0,85.0,25.0,85.0,35.0,43.5,78.0,62.0,77.0,37.00000000000001,Watch Only: Price Extended
AI Infrastructure,MSFT,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,adopter,0.55,39.78125,very_high,sustained_narrative,-0.2105705870290629,1,162,0.006172839506172839,0,1,True,410.739990234375,-4.312174668753643,10.153396496403989,0.11368772205331279,0.4072787771827642,9.184290687621077,-23.91241695259776,neutral,65.0,62.5,40.0,27.500000000000004,70.0,20.0,20.0,80.0,20.0,25.0,51.875,30.000000000000004,42.0,15.25,35.7,Watch Only
AI Infrastructure,GOOG,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,39.78125,very_high,sustained_narrative,-0.2105705870290629,4,122,0.03278688524590164,0,1,True,384.840087890625,10.745349033273378,29.288477845844096,13.035273035197736,19.54236012662287,43.465797735590826,0.0,extended,85.0,90.0,40.0,27.500000000000004,70.0,55.00000000000001,55.00000000000001,95.0,55.00000000000001,85.0,65.75,30.000000000000004,66.0,76.0,35.1,Watch Only
AI Infrastructure,SMCI,Super Micro Computer Inc. Common Stock,Technology,Computer Manufacturing,enabler,0.8,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,0,0.0,0,0,True,27.800100326538086,2.018716794635167,26.077556863644034,-6.302324721764629,16.33143914442281,-26.675223594701713,-54.208366421062415,confirming,30.0,30.0,40.0,57.49999999999999,30.0,50.0,50.0,45.0,50.0,5.0,37.5,54.0,45.0,23.75,35.0,Watch Only
AI Infrastructure,AMZN,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,adopter,0.55,39.78125,very_high,sustained_narrative,-0.2105705870290629,1,247,0.004048582995951417,1,1,True,276.2099914550781,6.357327097422405,29.804032224234444,15.753078998861758,20.05791450501322,28.362421403696846,0.0,extended,60.0,62.5,80.0,27.500000000000004,70.0,65.0,65.0,85.0,65.0,85.0,58.125,38.0,70.0,80.5,34.15,Watch Only
AI Infrastructure,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,pure_play,1.0,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,7,0.0,0,0,True,393.29998779296875,0.24468355610915982,15.08075156677613,17.470806062050094,5.334633847554905,-28.743755627880674,-2.8840986904298593,extended,30.0,30.0,40.0,87.5,30.0,35.0,35.0,35.0,35.0,50.0,43.5,78.0,34.0,58.25,33.75000000000001,Watch Only
AI Infrastructure,ANET,Arista Networks Inc. Common Stock,Telecommunications,Computer Communications Equipment,enabler,0.8,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,0,0.0,0,0,True,174.17999267578125,5.37842564628761,37.964350634282184,24.958744126887787,28.21823291506096,-13.471663067564322,-1.9974135695136064,overheated,30.0,30.0,40.0,57.49999999999999,30.0,80.0,80.0,55.00000000000001,80.0,55.00000000000001,37.5,54.0,65.0,79.75,28.799999999999997,Watch Only: Price Extended
AI Infrastructure,VRT,Vertiv Holdings LLC Class A Common Stock,Technology,Industrial Machinery/Components,enabler,0.8,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,0,0.0,0,0,True,336.82000732421875,10.421928555270842,30.182040359445228,77.17600665558739,20.435922640224003,-20.120345903963198,0.0,extended,30.0,30.0,40.0,57.49999999999999,30.0,70.0,70.0,50.0,70.0,85.0,37.5,54.0,58.0,82.75,26.45,Watch Only
AI Infrastructure,MRVL,Marvell Technology Inc. Common Stock,Technology,Semiconductors,enabler,0.8,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,0,0.0,0,0,True,171.24000549316406,11.753579761007703,56.447552346165764,126.80133081048584,46.70143462694454,-51.4230614159461,0.0,overheated,30.0,30.0,40.0,57.49999999999999,30.0,90.0,90.0,5.0,90.0,85.0,37.5,54.0,61.0,91.75,25.4,Watch Only: Price Extended
AI Infrastructure,DELL,Dell Technologies Inc. Class C Common Stock ,Technology,Computer Manufacturing,enabler,0.8,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,0,0.0,0,0,True,214.72000122070312,4.268445033531854,24.37024476966092,83.85349458616342,14.624127050439697,-48.114935068295274,-0.6339928457610333,extended,30.0,30.0,40.0,57.49999999999999,30.0,40.0,40.0,10.0,40.0,65.0,37.5,54.0,32.0,64.25,23.65,Watch Only
AI Infrastructure,GOOGL,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,28,0.0,0,0,True,388.760009765625,11.144150929831653,29.59099384012651,14.519355190759686,19.844876120905287,38.325634782247775,0.0,extended,30.0,30.0,40.0,27.500000000000004,30.0,60.0,60.0,90.0,60.0,85.0,31.5,30.000000000000004,60.0,78.25,19.450000000000003,Watch Only
AI Infrastructure,PLTR,Palantir Technologies Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,sympathetic,0.35,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,0,0.0,0,0,True,137.52000427246094,-2.5924271095022933,-7.037104656752014,-12.895870268983023,-16.78322237597324,-13.195266607343969,-33.62293216813275,lagging,30.0,30.0,40.0,7.5,30.0,5.0,5.0,65.0,5.0,20.0,27.5,14.0,22.0,7.25,18.55,Watch Only
AI Infrastructure,SNOW,Snowflake Inc. Common Stock,Technology,Computer Software: Prepackaged Software,sympathetic,0.35,39.78125,very_high,sustained_narrative,-0.2105705870290629,0,0,0.0,0,0,True,143.872802734375,0.9208790672444289,-3.6867063652580967,-16.951744301317206,-13.432824084479321,-26.907324370177133,-48.08660058819617,lagging,30.0,30.0,40.0,7.5,30.0,10.0,10.0,40.0,10.0,10.0,27.5,14.0,20.0,7.0,18.1,Watch Only
Data Center Capex,META,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,16,307,0.05211726384364821,16,3,True,604.0700073242188,-10.020260499934764,5.41865671959747,-12.59401341573938,-4.327460999623755,53.910121970906054,-23.355860702903808,neutral,90.9090909090909,100.0,100.0,38.63636363636363,95.45454545454545,4.545454545454546,4.545454545454546,100.0,4.545454545454546,22.727272727272727,84.54545454545453,50.90909090909091,41.81818181818181,7.7272727272727275,55.454545454545446,Watch Only
Data Center Capex,AMD,Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,8,159,0.050314465408805034,8,2,True,354.3070068359375,9.621303859098497,60.91698547636004,46.341334906753495,51.170867757138815,-8.390992658362418,-1.7287961283796838,overheated,86.36363636363636,90.9090909090909,90.9090909090909,68.18181818181817,79.54545454545455,90.9090909090909,90.9090909090909,59.09090909090909,90.9090909090909,63.63636363636363,84.77272727272728,72.72727272727272,82.27272727272728,86.81818181818181,55.29545454545455,Watch Only: Price Extended
Data Center Capex,ORCL,Oracle Corporation Common Stock,Technology,Computer Software: Prepackaged Software,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,10,126,0.07936507936507936,10,3,True,182.64999389648438,10.056632024239743,25.93646316767584,18.502562177426118,16.190345448454615,-29.19747598406498,-43.930997675671534,confirming,100.0,95.45454545454545,95.45454545454545,38.63636363636363,95.45454545454545,50.0,50.0,22.727272727272727,50.0,9.090909090909092,85.68181818181819,50.0,53.63636363636364,24.772727272727273,55.227272727272734,Watch Only
Data Center Capex,NVDA,NVIDIA Corporation Common Stock,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,3,170,0.01764705882352941,3,1,True,197.25,-7.468217059479498,11.039180746301147,9.382658259916422,1.2930630270799224,-13.323614139915163,-8.93772243008173,neutral,77.27272727272727,79.54545454545455,81.81818181818183,68.18181818181817,65.9090909090909,22.727272727272727,22.727272727272727,50.0,22.727272727272727,36.36363636363637,76.93181818181819,70.9090909090909,36.81818181818182,19.31818181818182,53.840909090909086,Watch Only
Data Center Capex,AVGO,Broadcom Inc. Common Stock,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,3,45,0.06666666666666667,3,2,True,428.2300109863281,7.103025127638718,36.19248193917992,33.9644568766349,26.446364219958696,-36.504910361507015,0.0,overheated,95.45454545454545,79.54545454545455,81.81818181818183,68.18181818181817,79.54545454545455,77.27272727272727,77.27272727272727,13.636363636363635,77.27272727272727,86.36363636363636,83.29545454545455,70.9090909090909,65.0,86.36363636363636,50.02272727272727,Watch Only: Price Extended
Data Center Capex,MU,Micron Technology Inc. Common Stock,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,2,85,0.023529411764705882,2,2,True,639.1900024414062,26.75047921050919,69.20531181635165,52.45529714110897,59.45919409713043,-11.618543488574796,0.0,overheated,81.81818181818183,68.18181818181817,68.18181818181817,68.18181818181817,79.54545454545455,95.45454545454545,95.45454545454545,54.54545454545454,95.45454545454545,86.36363636363636,72.95454545454545,68.18181818181817,84.09090909090908,94.54545454545455,48.34090909090909,Watch Only: Price Extended
Data Center Capex,SMCI,Super Micro Computer Inc. Common Stock,Technology,Computer Manufacturing,pure_play,1.0,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,27.800100326538086,2.018716794635167,26.077556863644034,-6.302324721764629,16.33143914442281,-26.675223594701713,-54.208366421062415,confirming,31.818181818181817,31.818181818181817,31.818181818181817,93.18181818181817,31.818181818181817,54.54545454545454,54.54545454545454,31.818181818181817,54.54545454545454,4.545454545454546,44.09090909090909,80.9090909090909,45.45454545454544,25.68181818181818,44.09090909090908,Watch Only
Data Center Capex,MSFT,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,2,162,0.012345679012345678,2,2,True,410.739990234375,-4.312174668753643,10.153396496403989,0.11368772205331279,0.4072787771827642,9.184290687621077,-23.91241695259776,neutral,63.63636363636363,68.18181818181817,68.18181818181817,38.63636363636363,79.54545454545455,13.636363636363635,13.636363636363635,72.72727272727273,13.636363636363635,18.181818181818183,60.68181818181817,44.54545454545454,38.63636363636364,10.681818181818182,42.93181818181818,Watch Only
Data Center Capex,AMZN,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,4,247,0.016194331983805668,3,3,True,276.2099914550781,6.357327097422405,29.804032224234444,15.753078998861758,20.05791450501322,28.362421403696846,0.0,extended,68.18181818181817,86.36363636363636,81.81818181818183,38.63636363636363,95.45454545454545,68.18181818181817,68.18181818181817,81.81818181818183,68.18181818181817,86.36363636363636,69.54545454545455,47.27272727272727,76.36363636363636,82.27272727272727,42.27272727272728,Watch Only
Data Center Capex,GOOG,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,2,122,0.01639344262295082,2,1,True,384.840087890625,10.745349033273378,29.288477845844096,13.035273035197736,19.54236012662287,43.465797735590826,0.0,extended,72.72727272727273,68.18181818181817,68.18181818181817,38.63636363636363,65.9090909090909,59.09090909090909,59.09090909090909,95.45454545454545,59.09090909090909,86.36363636363636,63.86363636363636,44.54545454545454,67.72727272727273,78.18181818181819,37.97727272727272,Watch Only
Data Center Capex,ANET,Arista Networks Inc. Common Stock,Telecommunications,Computer Communications Equipment,pure_play,1.0,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,174.17999267578125,5.37842564628761,37.964350634282184,24.958744126887787,28.21823291506096,-13.471663067564322,-1.9974135695136064,overheated,31.818181818181817,31.818181818181817,31.818181818181817,93.18181818181817,31.818181818181817,81.81818181818183,81.81818181818183,45.45454545454545,81.81818181818183,59.09090909090909,44.09090909090909,80.9090909090909,64.54545454545455,81.5909090909091,37.68181818181818,Watch Only: Price Extended
Data Center Capex,VRT,Vertiv Holdings LLC Class A Common Stock,Technology,Industrial Machinery/Components,pure_play,1.0,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,336.82000732421875,10.421928555270842,30.182040359445228,77.17600665558739,20.435922640224003,-20.120345903963198,0.0,extended,31.818181818181817,31.818181818181817,31.818181818181817,93.18181818181817,31.818181818181817,72.72727272727273,72.72727272727273,40.909090909090914,72.72727272727273,86.36363636363636,44.09090909090909,80.9090909090909,58.18181818181819,84.31818181818183,35.54545454545454,Watch Only
Data Center Capex,DELL,Dell Technologies Inc. Class C Common Stock ,Technology,Computer Manufacturing,pure_play,1.0,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,214.72000122070312,4.268445033531854,24.37024476966092,83.85349458616342,14.624127050439697,-48.114935068295274,-0.6339928457610333,extended,31.818181818181817,31.818181818181817,31.818181818181817,93.18181818181817,31.818181818181817,45.45454545454545,45.45454545454545,4.545454545454546,45.45454545454545,68.18181818181817,44.09090909090909,80.9090909090909,34.54545454545455,67.5,33.0,Watch Only
Data Center Capex,ASML,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,0,20,0.0,0,0,True,1438.3773193359375,3.8869574785255434,10.545091324200918,3.405763022464847,0.7989736049796932,-37.67862103464975,-5.5676685113123074,neutral,31.818181818181817,31.818181818181817,31.818181818181817,68.18181818181817,31.818181818181817,18.181818181818183,18.181818181818183,9.090909090909092,18.181818181818183,45.45454545454545,39.090909090909086,60.90909090909091,19.090909090909093,19.545454545454547,31.727272727272723,Watch Only
Data Center Capex,ARM,Arm Holdings plc American Depositary Shares,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,207.1199951171875,4.263781264003863,39.22160998117805,98.10615884406249,29.475492261956823,-33.81718815625473,-11.79251425804243,overheated,31.818181818181817,31.818181818181817,31.818181818181817,68.18181818181817,31.818181818181817,86.36363636363636,86.36363636363636,18.181818181818183,86.36363636363636,31.818181818181817,39.090909090909086,60.90909090909091,61.81818181818181,76.81818181818181,30.95454545454545,Watch Only: Price Extended
Data Center Capex,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,0,7,0.0,0,0,True,393.29998779296875,0.24468355610915982,15.08075156677613,17.470806062050094,5.334633847554905,-28.743755627880674,-2.8840986904298593,extended,31.818181818181817,31.818181818181817,31.818181818181817,68.18181818181817,31.818181818181817,31.818181818181817,31.818181818181817,27.27272727272727,31.818181818181817,54.54545454545454,39.090909090909086,60.90909090909091,30.909090909090907,57.95454545454545,26.999999999999993,Watch Only
Data Center Capex,GOOGL,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,0,28,0.0,0,0,True,388.760009765625,11.144150929831653,29.59099384012651,14.519355190759686,19.844876120905287,38.325634782247775,0.0,extended,31.818181818181817,31.818181818181817,31.818181818181817,38.63636363636363,31.818181818181817,63.63636363636363,63.63636363636363,90.9090909090909,63.63636363636363,86.36363636363636,33.18181818181818,37.272727272727266,62.72727272727272,80.22727272727272,22.227272727272723,Watch Only
Data Center Capex,ETN,Eaton Corporation PLC Ordinary Shares,Technology,Industrial Machinery/Components,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,407.3949890136719,-1.3738635606367233,11.955528487712286,12.725932863926204,2.209410768491061,31.18137467600597,-5.915572428872428,neutral,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,27.27272727272727,27.27272727272727,86.36363636363636,27.27272727272727,40.909090909090914,28.18181818181818,17.272727272727273,40.0,22.5,21.090909090909093,Watch Only
Data Center Capex,VST,Vistra Corp. Common Stock,Utilities,Electric Utilities: Central,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,160.77000427246094,-0.21722371855337208,6.055813811162247,5.2217694599479225,-3.6903039080589775,-2.2410003632310715,-26.021577145026942,neutral,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,9.090909090909092,9.090909090909092,68.18181818181817,9.090909090909092,13.636363636363635,28.18181818181818,17.272727272727273,25.454545454545453,7.5,20.454545454545453,Watch Only
Data Center Capex,CEG,Constellation Energy Corporation Common Stock ,Utilities,Electric Utilities: Central,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,322.2900085449219,5.4234462573265585,17.128217857086227,20.21675398796876,7.382100137865002,-23.0010134032405,-20.016784601427062,confirming,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,36.36363636363637,36.36363636363637,36.36363636363637,36.36363636363637,27.27272727272727,28.18181818181818,17.272727272727273,35.45454545454545,23.181818181818183,19.818181818181817,Watch Only
Data Center Capex,BE,Bloom Energy Corporation Class A Common Stock,Energy,Industrial Machinery/Components,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,296.1400146484375,30.821231186196464,119.36297381365742,75.34490835375563,109.6168560944362,10.991462806501229,0.0,overheated,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,100.0,100.0,77.27272727272727,100.0,86.36363636363636,28.18181818181818,17.272727272727273,81.81818181818181,96.5909090909091,16.727272727272727,Watch Only: Price Extended
Data Center Capex,GEV,GE Vernova Inc. Common Stock,,,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,1103.0,1.292089077816705,22.916111483160574,41.45043515559386,13.169993763939349,-5.07529784140297,-4.047743696207373,extended,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,40.909090909090914,40.909090909090914,63.63636363636363,40.909090909090914,50.0,28.18181818181818,17.272727272727273,43.63636363636364,60.90909090909091,14.318181818181818,Watch Only
GLP-1 And Obesity Drugs,LLY,Eli Lilly and Company Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,pure_play,1.0,58.28125,high,emerging_watch,1.6240830098155232,20,170,0.11764705882352941,13,5,True,979.8200073242188,12.107552325425486,5.691110597433613,-2.1928808322765225,-4.055007121787612,44.80218196120007,-11.575810106706964,neutral,100.0,100.0,100.0,88.88888888888889,100.0,77.77777777777779,77.77777777777779,88.88888888888889,77.77777777777779,77.77777777777779,97.77777777777777,91.11111111111111,84.44444444444446,54.44444444444446,72.11111111111111,Tier 1: Direct Beneficiary
GLP-1 And Obesity Drugs,NVO,Novo Nordisk A/S Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,pure_play,1.0,58.28125,high,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,44.68989944458008,8.549675570036431,21.87047089199632,-7.894837807116428,12.124353172775095,14.95093084736585,-42.19500028124899,confirming,50.0,50.0,50.0,88.88888888888889,50.0,88.88888888888889,88.88888888888889,66.66666666666666,88.88888888888889,22.22222222222222,57.77777777777778,81.11111111111111,76.66666666666666,45.55555555555556,53.44444444444444,Watch Only
