theme,ticker,company_name,sector,industry,bucket_type,bucket_weight,theme_attention_score,theme_adjusted_confidence,theme_narrative_type,theme_log_change_7d_30d,theme_news_count_7d,ticker_total_news_7d,theme_news_share_7d,matched_item_count,source_breadth_7d,price_data_ok,last_price,price_return_5d,price_return_1m,price_return_3m,relative_return_1m_spy,volume_change_20d,distance_from_52w_high,price_state,theme_news_share_pct,theme_news_count_pct,matched_item_count_pct,bucket_weight_pct,source_breadth_pct,momentum_1m_pct,relative_strength_pct,volume_spike_pct,overextension_pct,near_high_risk_pct,exposure_score,purity_score,confirmation_score,risk_penalty,beneficiary_score,beneficiary_tier
Data Center Capex,BE,Bloom Energy Corporation Class A Common Stock,Energy,Industrial Machinery/Components,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,296.090087890625,30.799175808324208,119.32599103009261,75.31534665206048,109.52223110584723,11.79575263468353,0.0,overheated,36.36363636363637,36.36363636363637,36.36363636363637,13.636363636363635,36.36363636363637,100.0,100.0,77.27272727272727,100.0,86.36363636363636,31.81818181818182,18.18181818181818,82.72727272727272,96.5909090909091,18.636363636363633,Watch Only: Price Extended
Data Center Capex,GEV,GE Vernova Inc. Common Stock,,,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,1105.4000244140625,1.5124911510153938,23.18356539833848,41.75821801847073,13.3798054740931,-3.9693040593192452,-3.8389605976457353,extended,36.36363636363637,36.36363636363637,36.36363636363637,13.636363636363635,36.36363636363637,40.909090909090914,40.909090909090914,63.63636363636363,40.909090909090914,50.0,31.81818181818182,18.18181818181818,44.54545454545455,60.90909090909091,16.227272727272727,Watch Only
GLP-1 And Obesity Drugs,LLY,Eli Lilly and Company Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,pure_play,1.0,58.28125,medium,emerging_watch,1.6240830098155232,15,170,0.08823529411764706,12,4,True,980.7999877929688,12.219678237181775,5.7968190166654665,-2.0950576956059064,-4.006940907579914,45.56465086055796,-11.487371435917716,neutral,100.0,100.0,100.0,88.88888888888889,100.0,77.77777777777779,77.77777777777779,88.88888888888889,77.77777777777779,77.77777777777779,97.77777777777777,91.11111111111111,84.44444444444446,54.44444444444446,72.11111111111111,Tier 1: Direct Beneficiary
GLP-1 And Obesity Drugs,NVO,Novo Nordisk A/S Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,pure_play,1.0,58.28125,medium,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,44.72999954223633,8.647076831731159,21.979824858886367,-7.812192152405128,12.176064934640987,15.825935011051717,-42.143132047877465,confirming,50.0,50.0,50.0,88.88888888888889,50.0,88.88888888888889,88.88888888888889,66.66666666666666,88.88888888888889,22.22222222222222,57.77777777777778,81.11111111111111,76.66666666666666,45.55555555555556,53.44444444444444,Watch Only
GLP-1 And Obesity Drugs,VKTX,Viking Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,pure_play,1.0,58.28125,medium,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,30.625,-5.449210938276572,-9.740643311080744,4.1312484151366125,-19.544403235326122,52.68974072812285,-27.239249491622942,lagging,50.0,50.0,50.0,88.88888888888889,50.0,11.11111111111111,11.11111111111111,100.0,11.11111111111111,55.55555555555556,57.77777777777778,81.11111111111111,36.666666666666664,18.88888888888889,48.77777777777778,Watch Only
GLP-1 And Obesity Drugs,AMGN,Amgen Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),enabler,0.8,58.28125,medium,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,322.0,-5.174192933783772,-6.004614205688663,-4.240768854900201,-15.808374129934043,15.11453510313232,-17.04451850729608,lagging,50.0,50.0,50.0,55.55555555555556,50.0,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,66.66666666666666,51.111111111111114,54.44444444444445,54.44444444444444,41.666666666666664,39.333333333333336,Watch Only
GLP-1 And Obesity Drugs,HIMS,Hims & Hers Health Inc. Class A Common Stock,Health Care,Medical/Nursing Services,adopter,0.55,58.28125,medium,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,26.450000762939453,-5.231096712485406,30.103299863258215,3.563037646012246,20.299539939012835,-57.371270335795884,-60.033241702975836,confirming,50.0,50.0,50.0,33.33333333333333,50.0,100.0,100.0,11.11111111111111,100.0,11.11111111111111,46.666666666666664,36.666666666666664,72.22222222222223,47.77777777777778,36.333333333333336,Watch Only
GLP-1 And Obesity Drugs,MRK,Merck & Company Inc. Common Stock (new),Health Care,Biotechnology: Pharmaceutical Preparations,enabler,0.8,58.28125,medium,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,113.5250015258789,3.176408966060662,-6.0612304846745735,-1.272566478192605,-15.864990408919954,8.922617481874639,-7.83812206151715,lagging,50.0,50.0,50.0,55.55555555555556,50.0,44.44444444444444,44.44444444444444,33.33333333333333,44.44444444444444,100.0,51.111111111111114,54.44444444444445,43.33333333333333,45.0,35.888888888888886,Watch Only
GLP-1 And Obesity Drugs,PFE,Pfizer Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,enabler,0.8,58.28125,medium,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,26.13990020751953,-1.2843630687165541,-6.072941864246539,1.4353889917934515,-15.87670178849192,-9.999716832006278,-8.441678087376214,lagging,50.0,50.0,50.0,55.55555555555556,50.0,33.33333333333333,33.33333333333333,22.22222222222222,33.33333333333333,88.88888888888889,51.111111111111114,54.44444444444445,34.44444444444444,37.22222222222222,35.22222222222223,Watch Only
GLP-1 And Obesity Drugs,TNDM,Tandem Diabetes Care Inc. Common Stock,Health Care,Medical/Dental Instruments,sympathetic,0.35,58.28125,medium,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,19.139999389648438,2.7375214807086934,-0.1564981039442359,-1.5432157210263253,-9.960258028189616,11.377412769116546,-32.27176491638072,neutral,50.0,50.0,50.0,16.666666666666664,50.0,66.66666666666666,66.66666666666666,44.44444444444444,66.66666666666666,44.44444444444444,43.333333333333336,23.333333333333332,58.888888888888886,41.11111111111111,29.666666666666664,Watch Only
GLP-1 And Obesity Drugs,DXCM,DexCom Inc. Common Stock,Health Care,Medical/Dental Instruments,sympathetic,0.35,58.28125,medium,emerging_watch,1.6240830098155232,0,0,0.0,0,0,True,59.0,-0.539446555074985,-6.660337202103883,-17.632273820609846,-16.464097126349262,43.54692422759423,-34.10030067637698,lagging,50.0,50.0,50.0,16.666666666666664,50.0,22.22222222222222,22.22222222222222,77.77777777777779,22.22222222222222,33.33333333333333,43.333333333333336,23.333333333333332,38.888888888888886,18.333333333333332,29.222222222222218,Watch Only
Quantum Computing,NVDA,NVIDIA Corporation Common Stock,Technology,Semiconductors,enabler,0.8,82.84375,high,emerging_watch,3.421107196739873,1,170,0.0058823529411764705,0,1,True,197.4600067138672,-7.369700985139271,11.157401144065604,9.499115003212854,1.353641219820224,-12.682142186040279,-8.840770898169337,neutral,91.66666666666666,95.83333333333334,54.166666666666664,50.0,95.83333333333334,41.66666666666667,41.66666666666667,66.66666666666666,41.66666666666667,75.0,76.875,50.833333333333336,57.5,37.5,50.333333333333336,Watch Only
Quantum Computing,RGTI,Rigetti Computing Inc. Common Stock,Technology,EDP Services,pure_play,1.0,82.84375,high,emerging_watch,3.421107196739873,0,0,0.0,0,0,True,17.915000915527344,9.304463591634192,26.161979972973405,-1.6199790432546046,16.358220048728025,-33.87250185925782,-68.20198639153811,confirming,45.83333333333333,45.83333333333333,54.166666666666664,87.5,45.83333333333333,50.0,50.0,33.33333333333333,50.0,16.666666666666664,55.83333333333333,80.83333333333333,45.83333333333333,26.666666666666664,48.666666666666664,Watch Only
Quantum Computing,GOOG,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,enabler,0.8,82.84375,high,emerging_watch,3.421107196739873,1,122,0.00819672131147541,0,1,True,383.7900085449219,10.443167926596232,28.93569973229708,12.72684361403018,19.1319398080517,44.14456028585816,0.0,extended,100.0,95.83333333333334,54.166666666666664,50.0,95.83333333333334,58.333333333333336,58.333333333333336,100.0,58.333333333333336,91.66666666666666,79.79166666666667,50.833333333333336,74.16666666666667,79.16666666666666,47.33333333333334,Watch Only
Quantum Computing,QUBT,Quantum Computing Inc. Common Stock,Technology,Computer Software: Prepackaged Software,pure_play,1.0,82.84375,high,emerging_watch,3.421107196739873,0,0,0.0,0,0,True,9.420100212097168,9.919492970184818,37.31924240169386,-2.3823773629135125,27.515482477448483,-31.646761650525345,-61.73801831441983,overheated,45.83333333333333,45.83333333333333,54.166666666666664,87.5,45.83333333333333,83.33333333333334,83.33333333333334,41.66666666666667,83.33333333333334,25.0,55.83333333333333,80.83333333333333,67.5,73.75,44.666666666666664,Watch Only: Price Extended
Quantum Computing,QBTS,D-Wave Quantum Inc. Common Shares,Technology,EDP Services,pure_play,1.0,82.84375,high,emerging_watch,3.421107196739873,0,0,0.0,0,0,True,21.329999923706055,17.780227525304237,50.84865209199651,-0.32710138351407236,41.04489216775113,-35.49872247330538,-52.36712705412678,overheated,45.83333333333333,45.83333333333333,54.166666666666664,87.5,45.83333333333333,91.66666666666666,91.66666666666666,25.0,91.66666666666666,33.33333333333333,55.83333333333333,80.83333333333333,69.16666666666666,79.58333333333333,43.916666666666664,Watch Only: Price Extended
Quantum Computing,IONQ,IonQ Inc. Common Stock,Technology,EDP Services,pure_play,1.0,82.84375,high,emerging_watch,3.421107196739873,0,0,0.0,0,0,True,46.790000915527344,8.611882374151293,60.02052421951183,21.62724052721554,50.216764295266444,-37.35202631668598,-43.00157996970175,overheated,45.83333333333333,45.83333333333333,54.166666666666664,87.5,45.83333333333333,100.0,100.0,16.666666666666664,100.0,41.66666666666667,55.83333333333333,80.83333333333333,72.5,85.41666666666667,43.58333333333333,Watch Only: Price Extended
Quantum Computing,IBM,International Business Machines Corporation Common Stock,Technology,Computer Manufacturing,enabler,0.8,82.84375,high,emerging_watch,3.421107196739873,0,0,0.0,0,0,True,228.27999877929688,-2.0425655011890975,-7.481562090821392,-21.9932952192329,-17.28532201506677,-31.233239876381948,-27.112347643205247,lagging,45.83333333333333,45.83333333333333,54.166666666666664,50.0,45.83333333333333,16.666666666666664,16.666666666666664,50.0,16.666666666666664,50.0,48.33333333333333,50.833333333333336,29.166666666666664,20.0,35.33333333333333,Watch Only
Quantum Computing,HON,Honeywell International Inc. Common Stock,Industrials,Aerospace,enabler,0.8,82.84375,high,emerging_watch,3.421107196739873,0,0,0.0,0,0,True,210.75,-1.0238072374804563,-7.650850620130245,-8.277546297495352,-17.454610544375626,-18.82520715359759,-15.03386320572747,lagging,45.83333333333333,45.83333333333333,54.166666666666664,50.0,45.83333333333333,8.333333333333332,8.333333333333332,58.333333333333336,8.333333333333332,66.66666666666666,48.33333333333333,50.833333333333336,25.833333333333336,20.416666666666664,34.416666666666664,Watch Only
Quantum Computing,GOOGL,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,enabler,0.8,82.84375,high,emerging_watch,3.421107196739873,0,28,0.0,0,0,True,387.55999755859375,10.801074650107466,29.190976424180825,14.16586043636583,19.387216499935445,39.1221935622398,0.0,extended,45.83333333333333,45.83333333333333,54.166666666666664,50.0,45.83333333333333,66.66666666666666,66.66666666666666,91.66666666666666,66.66666666666666,91.66666666666666,48.33333333333333,50.833333333333336,67.5,82.91666666666666,32.33333333333333,Watch Only
Quantum Computing,MSFT,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,adopter,0.55,82.84375,high,emerging_watch,3.421107196739873,0,162,0.0,0,0,True,409.5400085449219,-4.591727770548193,9.831582059121335,-0.1787955885236392,0.02782213487595442,9.93385004240186,-24.134699139442205,neutral,45.83333333333333,45.83333333333333,54.166666666666664,20.833333333333336,45.83333333333333,33.33333333333333,33.33333333333333,75.0,33.33333333333333,58.333333333333336,42.49999999999999,27.5,44.166666666666664,29.583333333333332,28.999999999999996,Watch Only
Quantum Computing,AMZN,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,adopter,0.55,82.84375,high,emerging_watch,3.421107196739873,0,247,0.0,0,0,True,275.25,5.987673108221658,29.352887205498867,15.350769270120601,19.549127281253487,29.109829327800018,0.0,extended,45.83333333333333,45.83333333333333,54.166666666666664,20.833333333333336,45.83333333333333,75.0,75.0,83.33333333333334,75.0,91.66666666666666,42.49999999999999,27.5,70.83333333333334,86.66666666666666,24.249999999999996,Watch Only
Quantum Computing,ARQQ,Arqit Quantum Inc. Ordinary Shares,Technology,Computer Software: Prepackaged Software,sympathetic,0.35,82.84375,high,emerging_watch,3.421107196739873,0,0,0.0,0,0,True,14.289999961853027,1.4194450468363096,7.282284453848176,-27.791817580761126,-2.5214754703972044,-39.00769026783346,-75.47623159500236,neutral,45.83333333333333,45.83333333333333,54.166666666666664,8.333333333333332,45.83333333333333,25.0,25.0,8.333333333333332,25.0,8.333333333333332,39.99999999999999,17.5,25.833333333333336,13.333333333333332,24.166666666666668,Watch Only
Robotics And Automation,META,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,77.34375,high,sustained_narrative,2.763497168856873,5,307,0.016286644951140065,5,3,True,602.135009765625,-10.308489635870133,5.080972608634515,-12.873998133729591,-4.722787315610865,54.82069028642944,-23.601372349935133,neutral,100.0,100.0,96.875,34.375,100.0,20.0,20.0,93.33333333333333,20.0,33.33333333333333,86.25,46.875,50.66666666666667,17.333333333333332,55.41875,Watch Only
Robotics And Automation,NVDA,NVIDIA Corporation Common Stock,Technology,Semiconductors,enabler,0.8,77.34375,high,sustained_narrative,2.763497168856873,2,170,0.011764705882352941,2,1,True,197.4600067138672,-7.369700985139271,11.157401144065604,9.499115003212854,1.353641219820224,-12.682142186040279,-8.840770898169337,neutral,87.5,87.5,84.375,59.375,87.5,40.0,40.0,40.0,40.0,53.333333333333336,81.25,64.375,49.5,31.333333333333336,54.702083333333334,Watch Only
Robotics And Automation,AMZN,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,adopter,0.55,77.34375,high,sustained_narrative,2.763497168856873,3,247,0.012145748987854251,5,1,True,275.25,5.987673108221658,29.352887205498867,15.350769270120601,19.549127281253487,29.109829327800018,0.0,extended,93.75,93.75,96.875,34.375,87.5,86.66666666666667,86.66666666666667,73.33333333333333,86.66666666666667,83.33333333333334,82.5,46.875,84.16666666666667,89.83333333333334,47.79375,Watch Only
Robotics And Automation,TER,Teradyne Inc. Common Stock,Industrials,Electrical Products,pure_play,1.0,77.34375,high,sustained_narrative,2.763497168856873,0,0,0.0,0,0,True,364.6650085449219,-4.068344024213033,15.608856802576621,28.919870438655913,5.805096878331241,93.71277008267285,-12.776258070920822,confirming,40.625,40.625,40.625,87.5,40.625,53.333333333333336,53.333333333333336,100.0,53.333333333333336,46.666666666666664,50.0,78.125,60.125,35.666666666666664,47.42916666666667,Watch Only
Robotics And Automation,ZBRA,Zebra Technologies Corporation Class A Common Stock,Industrials,Industrial Machinery/Components,pure_play,1.0,77.34375,high,sustained_narrative,2.763497168856873,0,0,0.0,0,0,True,226.36000061035156,3.2475802494036587,7.2186461944093505,-2.916453484711823,-2.5851137298360296,-11.958135411567007,-33.68877129015981,neutral,40.625,40.625,40.625,87.5,40.625,26.666666666666668,26.666666666666668,46.666666666666664,26.666666666666668,20.0,50.0,78.125,33.458333333333336,17.0,44.49583333333334,Watch Only
Robotics And Automation,SYM,Symbotic Inc. Class A Common Stock,Industrials,Industrial Machinery/Components,pure_play,1.0,77.34375,high,sustained_narrative,2.763497168856873,0,0,0.0,0,0,True,57.79999923706055,1.2613829413266497,8.442776856310076,2.9935857753933037,-1.3609830679353045,-24.312119510772046,-33.79152667063197,neutral,40.625,40.625,40.625,87.5,40.625,33.33333333333333,33.33333333333333,26.666666666666668,33.33333333333333,13.333333333333334,50.0,78.125,33.45833333333333,18.333333333333332,44.229166666666664,Watch Only
Robotics And Automation,GOOG,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,77.34375,high,sustained_narrative,2.763497168856873,1,122,0.00819672131147541,2,1,True,383.7900085449219,10.443167926596232,28.93569973229708,12.72684361403018,19.1319398080517,44.14456028585816,0.0,extended,81.25,81.25,84.375,34.375,87.5,73.33333333333333,73.33333333333333,86.66666666666667,73.33333333333333,83.33333333333334,72.5,44.375,78.83333333333334,83.83333333333334,43.03541666666666,Watch Only
Robotics And Automation,ISRG,Intuitive Surgical Inc. Common Stock,Health Care,Industrial Specialties,pure_play,1.0,77.34375,high,sustained_narrative,2.763497168856873,0,0,0.0,0,0,True,449.739990234375,-3.6216406402255985,-0.6275125772573609,-6.085034737578654,-10.431272501502741,-26.284092922644998,-24.139325503070342,lagging,40.625,40.625,40.625,87.5,40.625,13.333333333333334,13.333333333333334,20.0,13.333333333333334,26.666666666666668,50.0,78.125,20.125,12.666666666666668,42.02916666666667,Watch Only
Robotics And Automation,ROK,Rockwell Automation Inc. Common Stock,Industrials,Industrial Machinery/Components,pure_play,1.0,77.34375,high,sustained_narrative,2.763497168856873,0,0,0.0,0,0,True,445.1000061035156,10.917290893299047,21.221203492026184,3.7962427634596008,11.417443567780804,5.498480132906769,0.0,extended,40.625,40.625,40.625,87.5,40.625,60.0,60.0,66.66666666666666,60.0,83.33333333333334,50.0,78.125,57.45833333333333,77.83333333333334,38.32916666666666,Watch Only
Robotics And Automation,TSLA,Tesla Inc. Common Stock,Industrials,Auto Manufacturing,enabler,0.8,77.34375,high,sustained_narrative,2.763497168856873,0,201,0.0,0,0,True,393.7449951171875,4.713846769159691,11.5993954263941,-6.686652030822781,1.7956355021487198,-31.60563005993444,-19.624195477956295,neutral,40.625,40.625,40.625,59.375,40.625,46.666666666666664,46.666666666666664,13.333333333333334,46.666666666666664,40.0,44.375,55.625,38.79166666666667,31.0,35.15416666666667,Watch Only
Robotics And Automation,AMD,Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors,enabler,0.8,77.34375,high,sustained_narrative,2.763497168856873,0,159,0.0,0,0,True,354.1099853515625,9.56034612586507,60.827503465764664,46.25995805991596,51.02374354151928,-7.169852092089435,-1.7834423478575556,overheated,40.625,40.625,40.625,59.375,40.625,100.0,100.0,53.333333333333336,100.0,60.0,44.375,55.625,78.79166666666667,90.0,33.35416666666667,Watch Only: Price Extended
Robotics And Automation,AVGO,Broadcom Inc. Common Stock,Technology,Semiconductors,enabler,0.8,77.34375,high,sustained_narrative,2.763497168856873,0,45,0.0,0,0,True,428.2049865722656,7.0967663639384115,36.18452327917756,33.95662841540488,26.38076335493218,-35.71297167276304,0.0,overheated,40.625,40.625,40.625,59.375,40.625,93.33333333333333,93.33333333333333,6.666666666666667,93.33333333333333,83.33333333333334,44.375,55.625,65.45833333333334,92.83333333333334,29.454166666666666,Watch Only: Price Extended
Robotics And Automation,GOOGL,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,77.34375,high,sustained_narrative,2.763497168856873,0,28,0.0,0,0,True,387.55999755859375,10.801074650107466,29.190976424180825,14.16586043636583,19.387216499935445,39.1221935622398,0.0,extended,40.625,40.625,40.625,34.375,40.625,80.0,80.0,80.0,80.0,83.33333333333334,39.375,35.625,72.125,86.83333333333334,25.32083333333333,Watch Only
Robotics And Automation,PATH,UiPath Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,sympathetic,0.35,77.34375,high,sustained_narrative,2.763497168856873,0,0,0.0,0,0,True,10.53499984741211,-0.2367478334389772,-5.5156932032185075,-13.292179603488108,-15.319453127463888,0.27164640466450507,-45.38621385480579,lagging,40.625,40.625,40.625,12.5,40.625,6.666666666666667,6.666666666666667,60.0,6.666666666666667,6.666666666666667,35.0,18.125,24.125,4.666666666666667,23.629166666666666,Watch Only
Robotics And Automation,IRBT,,,,sympathetic,0.35,77.34375,high,sustained_narrative,2.763497168856873,0,0,0.0,0,0,False,,,,,,,,neutral,40.625,40.625,40.625,12.5,40.625,50.0,50.0,50.0,50.0,50.0,35.0,18.125,48.125,35.0,23.5625,Watch Only
Robotics And Automation,ABBNY,,,,sympathetic,0.35,77.34375,high,sustained_narrative,2.763497168856873,0,0,0.0,0,0,True,103.19999694824219,6.954087711708978,24.54742479853371,19.671934044955663,14.743664874288331,-20.345664397750816,0.0,extended,40.625,40.625,40.625,12.5,40.625,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,83.33333333333334,35.0,18.125,54.79166666666666,80.83333333333333,16.062499999999996,Watch Only
Stablecoin And Crypto Policy,CRCL,Circle Internet Group Inc. Class A Common Stock,Finance,Finance: Consumer Services,pure_play,1.0,70.15625,very_high,sustained_narrative,1.3269213394404094,1,0,0.0,1,1,True,117.12000274658203,24.133550228627133,27.097125129933588,108.54701400427267,17.293365205688207,33.662456007204526,-55.543747458799245,confirming,50.0,81.25,81.25,84.375,81.25,73.33333333333333,73.33333333333333,86.66666666666667,73.33333333333333,13.333333333333334,70.9375,83.75,77.58333333333334,36.333333333333336,61.44166666666668,Watch Only
Stablecoin And Crypto Policy,COIN,Coinbase Global Inc. Class A Common Stock,Finance,Finance: Consumer Services,pure_play,1.0,70.15625,very_high,sustained_narrative,1.3269213394404094,3,0,0.0,3,2,True,197.32000732421875,1.6589392681347181,12.889761944898126,9.829680119189433,3.086002020652746,-10.431219272069692,-52.994423770065914,neutral,50.0,87.5,87.5,84.375,90.625,46.666666666666664,46.666666666666664,40.0,46.666666666666664,20.0,73.75,85.0,54.125,26.0,59.08125,Watch Only
Stablecoin And Crypto Policy,V,Visa Inc.,Real Estate,Real Estate,enabler,0.8,70.15625,very_high,sustained_narrative,1.3269213394404094,9,93,0.0967741935483871,10,2,True,320.260009765625,3.543492533207715,5.581387908486901,-2.4350425680152,-4.222372015758479,38.58700140797588,-13.71195840261038,neutral,100.0,100.0,100.0,50.0,90.625,26.666666666666668,26.666666666666668,93.33333333333333,26.666666666666668,80.0,90.0,60.0,52.79166666666667,32.0,57.79791666666667,Watch Only
Stablecoin And Crypto Policy,MSTR,Strategy Inc Common Stock Class A,Technology,Computer Software: Prepackaged Software,pure_play,1.0,70.15625,very_high,sustained_narrative,1.3269213394404094,6,0,0.0,6,3,True,186.66000366210938,12.642565988435873,46.18215999154904,40.0720481438517,36.37840006730366,-22.355568382361323,-59.05680935269063,overheated,50.0,93.75,93.75,84.375,100.0,93.33333333333333,93.33333333333333,20.0,93.33333333333333,6.666666666666667,76.5625,86.25,80.0,73.66666666666666,57.454166666666666,Watch Only: Price Extended
Stablecoin And Crypto Policy,MARA,MARA Holdings Inc. Common Stock,Technology,EDP Services,pure_play,1.0,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,12.015000343322754,9.029036698978521,35.76270989185441,32.76243193479018,25.958949967609033,5.539494033693493,-47.39492003916912,overheated,50.0,40.625,40.625,84.375,40.625,80.0,80.0,60.0,80.0,33.33333333333333,52.65625,75.625,68.125,74.33333333333333,42.13333333333333,Watch Only: Price Extended
Stablecoin And Crypto Policy,CLSK,CleanSpark Inc. Common Stock,Finance,Finance: Consumer Services,pure_play,1.0,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,13.34000015258789,13.146736181085195,46.5934021250378,17.42958235695746,36.789642200792414,-11.175061744264891,-42.500001233199505,overheated,50.0,40.625,40.625,84.375,40.625,100.0,100.0,33.33333333333333,100.0,40.0,52.65625,75.625,74.79166666666667,85.0,41.66666666666667,Watch Only: Price Extended
Stablecoin And Crypto Policy,RIOT,Riot Platforms Inc. Common Stock ,Finance,Finance: Consumer Services,pure_play,1.0,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,19.6200008392334,18.406766448896626,45.1183444891593,27.90091684531999,35.314584564913915,10.330477693369545,-14.69564852507218,overheated,50.0,40.625,40.625,84.375,40.625,86.66666666666667,86.66666666666667,73.33333333333333,86.66666666666667,73.33333333333333,52.65625,75.625,74.79166666666667,87.33333333333333,41.2,Watch Only: Price Extended
Stablecoin And Crypto Policy,HOOD,Robinhood Markets Inc. Class A Common Stock,Finance,Investment Bankers/Brokers/Service,enabler,0.8,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,77.6500015258789,-5.385644188352623,11.278307372107598,-10.818879294776519,1.4745474478622178,8.484717147063403,-49.06860940153943,neutral,50.0,40.625,40.625,50.0,40.625,40.0,40.0,66.66666666666666,40.0,26.666666666666668,45.78125,48.125,45.45833333333333,24.666666666666668,36.77499999999999,Watch Only
Stablecoin And Crypto Policy,SQ,,,,enabler,0.8,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,False,,,,,,,,neutral,50.0,40.625,40.625,50.0,40.625,50.0,50.0,50.0,50.0,50.0,45.78125,48.125,48.125,35.0,35.375,Watch Only
Stablecoin And Crypto Policy,PYPL,PayPal Holdings Inc. Common Stock,Industrials,Diversified Commercial Services,enabler,0.8,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,45.959999084472656,-7.413377015357458,1.0554079750826784,10.549522462363313,-8.748351949162702,27.68468234099304,-40.928506170223386,neutral,50.0,40.625,40.625,50.0,40.625,13.333333333333334,13.333333333333334,80.0,13.333333333333334,46.666666666666664,45.78125,48.125,32.125,17.666666666666664,34.84166666666667,Watch Only
Stablecoin And Crypto Policy,MA,Mastercard Incorporated Common Stock,Real Estate,Real Estate,enabler,0.8,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,494.5863037109375,-2.5676079609986746,-1.2091221191639634,-10.038448997653848,-11.012882043409343,42.003979267417165,-17.050311313330337,lagging,50.0,40.625,40.625,50.0,40.625,6.666666666666667,6.666666666666667,100.0,6.666666666666667,66.66666666666666,45.78125,48.125,32.125,19.666666666666664,34.44166666666667,Watch Only
Stablecoin And Crypto Policy,BITO,,,,sympathetic,0.35,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,11.169899940490723,6.950242819511465,16.774484803450296,6.069403370026216,6.970724879204916,-5.417247283186355,-36.3554899574982,confirming,50.0,40.625,40.625,9.375,40.625,60.0,60.0,53.333333333333336,60.0,53.333333333333336,37.65625,15.625,54.79166666666667,40.333333333333336,24.6,Watch Only
Stablecoin And Crypto Policy,IBIT,,,,sympathetic,0.35,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,46.244998931884766,6.875429726479942,17.01669634672278,6.801385096338719,7.2129364224774015,-7.659565390457579,-35.13115677094576,confirming,50.0,40.625,40.625,9.375,40.625,66.66666666666666,66.66666666666666,46.666666666666664,66.66666666666666,60.0,37.65625,15.625,57.45833333333333,45.0,24.33333333333333,Watch Only
Stablecoin And Crypto Policy,MS,Morgan Stanley Common Stock,Finance,Investment Bankers/Brokers/Service,adopter,0.55,70.15625,very_high,sustained_narrative,1.3269213394404094,0,0,0.0,0,0,True,189.86500549316406,0.2759746591678658,14.611432208953069,4.360253172094719,4.807672284707689,-31.895959648449345,-0.38339166121335033,neutral,50.0,40.625,40.625,25.0,40.625,53.333333333333336,53.333333333333336,6.666666666666667,53.333333333333336,100.0,40.78125,28.125,41.458333333333336,49.0,23.908333333333335,Watch Only
