theme,ticker,company_name,sector,industry,bucket_type,bucket_weight,theme_attention_score,theme_adjusted_confidence,theme_narrative_type,theme_log_change_7d_30d,theme_news_count_7d,ticker_total_news_7d,theme_news_share_7d,matched_item_count,source_breadth_7d,price_data_ok,last_price,price_return_5d,price_return_1m,price_return_3m,relative_return_1m_spy,volume_change_20d,distance_from_52w_high,price_state,theme_news_share_pct,theme_news_count_pct,matched_item_count_pct,bucket_weight_pct,source_breadth_pct,momentum_1m_pct,relative_strength_pct,volume_spike_pct,overextension_pct,near_high_risk_pct,exposure_score,purity_score,confirmation_score,risk_penalty,beneficiary_score,beneficiary_tier
Data Center Capex,ORCL,Oracle Corporation Common Stock,Technology,Computer Software: Prepackaged Software,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,10,126,0.07936507936507936,10,3,True,183.0,10.267529884782167,26.17779102005362,18.729644692785218,16.434720751491703,-28.809386229576628,-43.823554512861094,confirming,100.0,95.45454545454545,95.45454545454545,38.63636363636363,95.45454545454545,54.54545454545454,54.54545454545454,22.727272727272727,54.54545454545454,9.090909090909092,85.68181818181819,50.0,56.36363636363636,26.818181818181817,55.5,Watch Only
Data Center Capex,META,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,16,307,0.05211726384364821,16,3,True,602.9450073242188,-10.187835790398147,5.2223285003983655,-12.756795433907865,-4.52074176816355,54.38875251505706,-23.498600212668862,neutral,90.9090909090909,100.0,100.0,38.63636363636363,95.45454545454545,4.545454545454546,4.545454545454546,100.0,4.545454545454546,22.727272727272727,84.54545454545453,50.90909090909091,41.81818181818181,7.7272727272727275,55.454545454545446,Watch Only
Data Center Capex,AMD,Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,8,159,0.050314465408805034,8,2,True,355.1803894042969,9.89152526049375,61.31365301992084,46.70207282181591,51.57058275135893,-7.643621673342082,-1.4865532294891515,overheated,86.36363636363636,90.9090909090909,90.9090909090909,68.18181818181817,79.54545454545455,90.9090909090909,90.9090909090909,59.09090909090909,90.9090909090909,63.63636363636363,84.77272727272728,72.72727272727272,82.27272727272728,86.81818181818181,55.29545454545455,Watch Only: Price Extended
Data Center Capex,NVDA,NVIDIA Corporation Common Stock,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,3,170,0.01764705882352941,3,1,True,197.2406005859375,-7.472626410768724,11.03388947513768,9.377445925841688,1.2908192065757653,-12.966675635289459,-8.942061756075914,neutral,77.27272727272727,79.54545454545455,81.81818181818183,68.18181818181817,65.9090909090909,18.181818181818183,18.181818181818183,45.45454545454545,18.181818181818183,36.36363636363637,76.93181818181819,70.9090909090909,33.18181818181818,17.272727272727273,53.34090909090909,Watch Only
Data Center Capex,AVGO,Broadcom Inc. Common Stock,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,3,45,0.06666666666666667,3,2,True,427.6000061035156,6.945456935164329,35.992117820779136,33.7673705917171,26.24904755221722,-36.05722639068679,0.0,overheated,95.45454545454545,79.54545454545455,81.81818181818183,68.18181818181817,79.54545454545455,77.27272727272727,77.27272727272727,13.636363636363635,77.27272727272727,86.36363636363636,83.29545454545455,70.9090909090909,65.0,86.36363636363636,50.02272727272727,Watch Only: Price Extended
Data Center Capex,MU,Micron Technology Inc. Common Stock,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,2,85,0.023529411764705882,2,2,True,645.25,27.952168210075,70.80950426709667,53.900686970331925,61.066433998534755,-10.823748253525,0.0,overheated,81.81818181818183,68.18181818181817,68.18181818181817,68.18181818181817,79.54545454545455,95.45454545454545,95.45454545454545,54.54545454545454,95.45454545454545,86.36363636363636,72.95454545454545,68.18181818181817,84.09090909090908,94.54545454545455,48.34090909090909,Watch Only: Price Extended
Data Center Capex,SMCI,Super Micro Computer Inc. Common Stock,Technology,Computer Manufacturing,pure_play,1.0,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,27.80500030517578,2.036698367617551,26.09977898975395,-6.285809795491981,16.356708721192035,-26.34048262095544,-54.20029529816406,confirming,31.818181818181817,31.818181818181817,31.818181818181817,93.18181818181817,31.818181818181817,50.0,50.0,31.818181818181817,50.0,4.545454545454546,44.09090909090909,80.9090909090909,42.72727272727272,23.636363636363637,43.81818181818181,Watch Only
Data Center Capex,MSFT,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,2,162,0.012345679012345678,2,2,True,409.55499267578125,-4.588237000400408,9.835600545139144,-0.17514335929514901,0.09253027657722868,9.585453604831894,-24.13193197985143,neutral,63.63636363636363,68.18181818181817,68.18181818181817,38.63636363636363,79.54545454545455,13.636363636363635,13.636363636363635,72.72727272727273,13.636363636363635,18.181818181818183,60.68181818181817,44.54545454545454,38.63636363636364,10.681818181818182,42.93181818181818,Watch Only
Data Center Capex,AMZN,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,4,247,0.016194331983805668,3,3,True,275.8800048828125,6.230262578071288,29.648956053983365,15.614789425893004,19.90588578542145,28.818413110717643,0.0,extended,68.18181818181817,86.36363636363636,81.81818181818183,38.63636363636363,95.45454545454545,68.18181818181817,68.18181818181817,81.81818181818183,68.18181818181817,86.36363636363636,69.54545454545455,47.27272727272727,76.36363636363636,82.27272727272727,42.27272727272728,Watch Only
Data Center Capex,ANET,Arista Networks Inc. Common Stock,Telecommunications,Computer Communications Equipment,pure_play,1.0,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,173.5800018310547,5.0154328039514695,37.48911036123144,24.52830374568846,27.746040092669524,-12.478864095072762,-2.3349991539111548,overheated,31.818181818181817,31.818181818181817,31.818181818181817,93.18181818181817,31.818181818181817,81.81818181818183,81.81818181818183,50.0,81.81818181818183,54.54545454545454,44.09090909090909,80.9090909090909,65.45454545454545,80.45454545454545,38.136363636363626,Watch Only: Price Extended
